year,region,country,discipline_title,event_title,event_gender,medal_type,life_expectancy,dalys_impact_levels_for_depression
2002,Europe,Norway,Speed skating,1500m men,Men,BRONZE,High,Moderate
2002,Europe,Germany,Speed skating,3000m women,Women,GOLD,High,Moderate
2002,Europe,Netherlands,Speed skating,3000m women,Women,SILVER,High,Moderate
2002,North America,Canada,Speed skating,3000m women,Women,BRONZE,High,Moderate
2002,North America,United States,Speed skating,500m men,Men,GOLD,High,Critical
2002,Asia,Japan,Speed skating,500m men,Men,SILVER,High,Minimal
2002,North America,United States,Speed skating,500m men,Men,BRONZE,High,Critical
2002,North America,United States,Speed skating,1000m women,Women,GOLD,High,Critical
2002,Europe,Germany,Speed skating,1000m women,Women,SILVER,High,Moderate
2002,North America,United States,Speed skating,1000m women,Women,BRONZE,High,Critical
2002,Europe,Netherlands,Speed skating,1000m men,Men,GOLD,High,Moderate
2002,Europe,Netherlands,Speed skating,1000m men,Men,SILVER,High,Moderate
2002,North America,United States,Speed skating,1000m men,Men,BRONZE,High,Critical
2000,Asia,Japan,Judo,Sydney 2000 Judo - 60 kg men,Men,GOLD,High,Minimal
2000,Asia,Kyrgyzstan,Judo,Sydney 2000 Judo - 60 kg men,Men,BRONZE,Medium-High,Moderate
2000,North America,Cuba,Judo,Sydney 2000 Judo - 60 kg men,Men,BRONZE,High,Critical
2000,Europe,Italy,Judo,66  73kg lightweight men,Men,GOLD,High,Severe
2000,South America,Brazil,Judo,66  73kg lightweight men,Men,SILVER,Medium-High,Critical
2000,Europe,Belarus,Judo,66  73kg lightweight men,Men,BRONZE,Medium-High,Severe
2000,Europe,Latvia,Judo,66  73kg lightweight men,Men,BRONZE,Medium-High,Severe
2000,Asia,Turkey,Judo,60  66kg halflightweight men,Men,GOLD,Medium-High,Severe
2000,Europe,France,Judo,60  66kg halflightweight men,Men,SILVER,High,Severe
2000,Asia,Georgia,Judo,60  66kg halflightweight men,Men,BRONZE,Medium-High,Moderate
2000,Europe,Italy,Judo,60  66kg halflightweight men,Men,BRONZE,High,Severe
2000,Asia,Japan,Judo,73  81kg halfmiddleweight men,Men,GOLD,High,Minimal
2000,Europe,Estonia,Judo,73  81kg halfmiddleweight men,Men,BRONZE,Medium-High,Critical
2000,Europe,Portugal,Judo,73  81kg halfmiddleweight men,Men,BRONZE,High,Critical
2000,Europe,France,Judo,100kg heavyweight men,Men,GOLD,High,Severe
2000,Asia,Japan,Judo,100kg heavyweight men,Men,SILVER,High,Minimal
2000,Europe,Estonia,Judo,100kg heavyweight men,Men,BRONZE,Medium-High,Critical
2000,Asia,Japan,Judo,48kg extralightweight women,Women,GOLD,High,Minimal
2000,Europe,Belgium,Judo,48kg extralightweight women,Women,BRONZE,High,Moderate
2000,Europe,Germany,Judo,48kg extralightweight women,Women,BRONZE,High,Moderate
2000,North America,Cuba,Judo,63  70kg middleweight women,Women,GOLD,High,Critical
2000,Europe,United Kingdom,Judo,63  70kg middleweight women,Women,SILVER,High,Severe
2000,Europe,Italy,Judo,63  70kg middleweight women,Women,BRONZE,High,Severe
2000,Asia,China,Judo,70  78kg halfheavyweight women,Women,GOLD,Medium-High,Minimal
2000,Europe,France,Judo,70  78kg halfheavyweight women,Women,SILVER,High,Severe
2000,Europe,Italy,Judo,70  78kg halfheavyweight women,Women,BRONZE,High,Severe
2000,Europe,Romania,Judo,70  78kg halfheavyweight women,Women,BRONZE,Medium-High,Minimal
2000,Asia,China,Judo,78kg heavyweight women,Women,GOLD,Medium-High,Minimal
2000,North America,Cuba,Judo,78kg heavyweight women,Women,SILVER,High,Critical
2000,Asia,Japan,Judo,78kg heavyweight women,Women,BRONZE,High,Minimal
2000,North America,Cuba,Judo,48  52kg halflightweight women,Women,GOLD,High,Critical
2000,Asia,Japan,Judo,48  52kg halflightweight women,Women,SILVER,High,Minimal
2000,Asia,China,Judo,48  52kg halflightweight women,Women,BRONZE,Medium-High,Minimal
2000,Asia,Japan,Judo,90  100kg halfheavyweight men,Men,GOLD,High,Minimal
2000,North America,Canada,Judo,90  100kg halfheavyweight men,Men,SILVER,High,Moderate
2000,Europe,France,Judo,90  100kg halfheavyweight men,Men,BRONZE,High,Severe
2000,Europe,Netherlands,Judo,81  90kg middleweight men,Men,GOLD,High,Moderate
2000,South America,Brazil,Judo,81  90kg middleweight men,Men,SILVER,Medium-High,Critical
2000,Europe,France,Judo,81  90kg middleweight men,Men,BRONZE,High,Severe
2000,Europe,Ukraine,Judo,81  90kg middleweight men,Men,BRONZE,Medium-High,Critical
2000,Europe,Spain,Judo,52  57kg lightweight women,Women,GOLD,High,Severe
2000,North America,Cuba,Judo,52  57kg lightweight women,Women,SILVER,High,Critical
2000,Asia,Japan,Judo,52  57kg lightweight women,Women,BRONZE,High,Minimal
2000,Oceania,Australia,Judo,52  57kg lightweight women,Women,BRONZE,High,Critical
2000,Europe,France,Judo,57  63kg halfmiddleweight women,Women,GOLD,High,Severe
2000,Asia,China,Judo,57  63kg halfmiddleweight women,Women,SILVER,Medium-High,Minimal
2000,Europe,Belgium,Judo,57  63kg halfmiddleweight women,Women,BRONZE,High,Moderate
2000,Europe,Germany,Canoe Slalom,K1 kayak single men,Men,GOLD,High,Moderate
2000,Europe,United Kingdom,Canoe Slalom,K1 kayak single men,Men,SILVER,High,Severe
2000,Europe,Italy,Canoe Slalom,K1 kayak single men,Men,BRONZE,High,Severe
2000,Europe,Slovakia,Canoe Slalom,C2 canoe double men,Men,GOLD,High,Minimal
2000,Europe,Poland,Canoe Slalom,C2 canoe double men,Men,SILVER,High,Minimal
2000,Europe,Czechia,Canoe Slalom,C2 canoe double men,Men,BRONZE,High,Moderate
2000,Europe,France,Canoe Slalom,C1 canoe single men,Men,GOLD,High,Severe
2000,Europe,Slovakia,Canoe Slalom,C1 canoe single men,Men,SILVER,High,Minimal
2000,Europe,Slovakia,Canoe Slalom,C1 canoe single men,Men,BRONZE,High,Minimal
2000,Europe,Czechia,Canoe Slalom,K1 kayak single women,Women,GOLD,High,Moderate
2000,Europe,France,Canoe Slalom,K1 kayak single women,Women,SILVER,High,Severe
2000,Europe,France,Canoe Slalom,K1 kayak single women,Women,BRONZE,High,Severe
2000,Oceania,Australia,Hockey,hockey women,Women,GOLD,High,Critical
2000,South America,Argentina,Hockey,hockey women,Women,SILVER,High,Minimal
2000,Europe,Netherlands,Hockey,hockey women,Women,BRONZE,High,Moderate
2000,Europe,Netherlands,Hockey,hockey men,Men,GOLD,High,Moderate
2000,Oceania,Australia,Hockey,hockey men,Men,BRONZE,High,Critical
2000,Europe,Italy,Fencing,épée team men,Men,GOLD,High,Severe
2000,Europe,France,Fencing,épée team men,Men,SILVER,High,Severe
2000,North America,Cuba,Fencing,épée team men,Men,BRONZE,High,Critical
2000,Europe,Hungary,Fencing,épée individual women,Women,GOLD,Medium-High,Moderate
2000,Europe,Switzerland,Fencing,épée individual women,Women,SILVER,High,Severe
2000,Europe,France,Fencing,épée individual women,Women,BRONZE,High,Severe
2000,Europe,France,Fencing,épée individual men,Men,SILVER,High,Severe
2000,Europe,France,Fencing,sabre team men,Men,SILVER,High,Severe
2000,Europe,Germany,Fencing,sabre team men,Men,BRONZE,High,Moderate
2000,Europe,Italy,Fencing,foil team women,Women,GOLD,High,Severe
2000,Europe,Poland,Fencing,foil team women,Women,SILVER,High,Minimal
2000,Europe,Germany,Fencing,foil team women,Women,BRONZE,High,Moderate
2000,Europe,France,Fencing,foil team men,Men,GOLD,High,Severe
2000,Asia,China,Fencing,foil team men,Men,SILVER,Medium-High,Minimal
2000,Europe,Italy,Fencing,foil team men,Men,BRONZE,High,Severe
2000,Europe,Italy,Fencing,foil individual women,Women,GOLD,High,Severe
2000,Europe,Germany,Fencing,foil individual women,Women,SILVER,High,Moderate
2000,Europe,Italy,Fencing,foil individual women,Women,BRONZE,High,Severe
2000,Europe,Switzerland,Fencing,épée team women,Women,SILVER,High,Severe
2000,Asia,China,Fencing,épée team women,Women,BRONZE,Medium-High,Minimal
2000,Europe,Germany,Fencing,foil individual men,Men,SILVER,High,Moderate
2000,Europe,Romania,Fencing,sabre individual men,Men,GOLD,Medium-High,Minimal
2000,Europe,France,Fencing,sabre individual men,Men,SILVER,High,Severe
2000,Europe,Germany,Fencing,sabre individual men,Men,BRONZE,High,Moderate
2000,Europe,France,Cycling Mountain Bike,cross-country men,Men,GOLD,High,Severe
2000,Europe,Belgium,Cycling Mountain Bike,cross-country men,Men,SILVER,High,Moderate
2000,Europe,Switzerland,Cycling Mountain Bike,cross-country men,Men,BRONZE,High,Severe
2000,Europe,Italy,Cycling Mountain Bike,cross-country women,Women,GOLD,High,Severe
2000,Europe,Switzerland,Cycling Mountain Bike,cross-country women,Women,SILVER,High,Severe
2000,Europe,Spain,Cycling Mountain Bike,cross-country women,Women,BRONZE,High,Severe
2000,Europe,Germany,Equestrian Dressage,team mixed,Open,GOLD,High,Moderate
2000,Europe,Netherlands,Equestrian Dressage,team mixed,Open,SILVER,High,Moderate
2000,North America,United States,Equestrian Dressage,team mixed,Open,BRONZE,High,Critical
2000,Europe,Netherlands,Equestrian Dressage,individual mixed,Open,GOLD,High,Moderate
2000,Europe,Germany,Equestrian Dressage,individual mixed,Open,SILVER,High,Moderate
2000,Europe,Germany,Equestrian Dressage,individual mixed,Open,BRONZE,High,Moderate
2000,North America,Cuba,Volleyball,volleyball women,Women,GOLD,High,Critical
2000,South America,Brazil,Volleyball,volleyball women,Women,BRONZE,Medium-High,Critical
2000,Europe,Italy,Volleyball,volleyball men,Men,BRONZE,High,Severe
2000,Europe,France,Cycling Track,Keirin men,Men,GOLD,High,Severe
2000,Oceania,Australia,Cycling Track,Keirin men,Men,SILVER,High,Critical
2000,Europe,Germany,Cycling Track,Keirin men,Men,BRONZE,High,Moderate
2000,North America,United States,Cycling Track,Sprint individual men,Men,GOLD,High,Critical
2000,Europe,France,Cycling Track,Sprint individual men,Men,SILVER,High,Severe
2000,Europe,Germany,Cycling Track,Sprint individual men,Men,BRONZE,High,Moderate
2000,Europe,United Kingdom,Cycling Track,1km time trial men,Men,GOLD,High,Severe
2000,Europe,Germany,Cycling Track,1km time trial men,Men,SILVER,High,Moderate
2000,Oceania,Australia,Cycling Track,1km time trial men,Men,BRONZE,High,Critical
2000,Europe,Spain,Cycling Track,Points Race men,Men,GOLD,High,Severe
2000,South America,Uruguay,Cycling Track,Points Race men,Men,SILVER,High,Minimal
2000,Europe,France,Cycling Track,500m time trial women,Women,GOLD,High,Severe
2000,Oceania,Australia,Cycling Track,500m time trial women,Women,SILVER,High,Critical
2000,Asia,China,Cycling Track,500m time trial women,Women,BRONZE,Medium-High,Minimal
2000,Europe,Germany,Cycling Track,Team Pursuit 4000m men,Men,GOLD,High,Moderate
2000,Europe,Ukraine,Cycling Track,Team Pursuit 4000m men,Men,SILVER,Medium-High,Critical
2000,Europe,United Kingdom,Cycling Track,Team Pursuit 4000m men,Men,BRONZE,High,Severe
2000,Europe,Italy,Cycling Track,points race women,Women,GOLD,High,Severe
2000,Europe,Netherlands,Cycling Track,points race women,Women,SILVER,High,Moderate
2000,Oceania,Australia,Cycling Track,Madison men,Men,GOLD,High,Critical
2000,Europe,Belgium,Cycling Track,Madison men,Men,SILVER,High,Moderate
2000,Europe,Italy,Cycling Track,Madison men,Men,BRONZE,High,Severe
2000,Europe,France,Cycling Track,sprint women,Women,GOLD,High,Severe
2000,Europe,Ukraine,Cycling Track,sprint women,Women,BRONZE,Medium-High,Critical
2000,Europe,Germany,Cycling Track,Individual Pursuit men,Men,GOLD,High,Moderate
2000,Europe,Germany,Cycling Track,Individual Pursuit men,Men,SILVER,High,Moderate
2000,Oceania,Australia,Cycling Track,Individual Pursuit men,Men,BRONZE,High,Critical
2000,Europe,France,Cycling Track,Olympic Sprint men,Men,GOLD,High,Severe
2000,Europe,United Kingdom,Cycling Track,Olympic Sprint men,Men,SILVER,High,Severe
2000,Oceania,Australia,Cycling Track,Olympic Sprint men,Men,BRONZE,High,Critical
2000,Europe,Netherlands,Cycling Track,individual pursuit women,Women,GOLD,High,Moderate
2000,Europe,France,Cycling Track,individual pursuit women,Women,SILVER,High,Severe
2000,Europe,United Kingdom,Cycling Track,individual pursuit women,Women,BRONZE,High,Severe
2000,Asia,China,Table Tennis,doubles men,Men,GOLD,Medium-High,Minimal
2000,Asia,China,Table Tennis,doubles men,Men,SILVER,Medium-High,Minimal
2000,Europe,France,Table Tennis,doubles men,Men,BRONZE,High,Severe
2000,Asia,China,Table Tennis,Singles women,Women,GOLD,Medium-High,Minimal
2000,Asia,China,Table Tennis,Singles women,Women,SILVER,Medium-High,Minimal
2000,Asia,China,Table Tennis,Singles men,Men,GOLD,Medium-High,Minimal
2000,Europe,Sweden,Table Tennis,Singles men,Men,SILVER,High,Severe
2000,Asia,China,Table Tennis,Singles men,Men,BRONZE,Medium-High,Minimal
2000,Asia,China,Table Tennis,doubles women,Women,GOLD,Medium-High,Minimal
2000,Asia,China,Table Tennis,doubles women,Women,SILVER,Medium-High,Minimal
2000,Europe,Netherlands,Equestrian Jumping,individual mixed,Open,GOLD,High,Moderate
2000,Europe,Netherlands,Equestrian Jumping,individual mixed,Open,SILVER,High,Moderate
2000,Asia,Saudi Arabia,Equestrian Jumping,individual mixed,Open,BRONZE,High,Severe
2000,Europe,Germany,Equestrian Jumping,team mixed,Open,GOLD,High,Moderate
2000,Europe,Switzerland,Equestrian Jumping,team mixed,Open,SILVER,High,Severe
2000,South America,Brazil,Equestrian Jumping,team mixed,Open,BRONZE,Medium-High,Critical
2000,Oceania,Australia,Water Polo,water polo women,Women,GOLD,High,Critical
2000,North America,United States,Water Polo,water polo women,Women,SILVER,High,Critical
2000,Europe,Hungary,Water Polo,water polo men,Men,GOLD,Medium-High,Moderate
2000,Europe,Romania,Gymnastics Artistic,team competition women,Women,GOLD,Medium-High,Minimal
2000,North America,United States,Gymnastics Artistic,team competition women,Women,BRONZE,High,Critical
2000,Asia,China,Gymnastics Artistic,parallel bars men,Men,GOLD,Medium-High,Minimal
2000,Europe,France,Gymnastics Artistic,horizontal bar men,Men,SILVER,High,Severe
2000,Europe,Hungary,Gymnastics Artistic,rings men,Men,GOLD,Medium-High,Moderate
2000,Europe,Greece,Gymnastics Artistic,rings men,Men,SILVER,High,Critical
2000,Europe,Bulgaria,Gymnastics Artistic,rings men,Men,BRONZE,Medium-High,Minimal
2000,Europe,Romania,Gymnastics Artistic,floor exercises women,Women,BRONZE,Medium-High,Minimal
2000,Asia,China,Gymnastics Artistic,uneven bars women,Women,SILVER,Medium-High,Minimal
2000,Asia,China,Gymnastics Artistic,uneven bars women,Women,BRONZE,Medium-High,Minimal
2000,Europe,Latvia,Gymnastics Artistic,floor exercises men,Men,GOLD,Medium-High,Severe
2000,Europe,Bulgaria,Gymnastics Artistic,floor exercises men,Men,BRONZE,Medium-High,Minimal
2000,Asia,China,Gymnastics Artistic,individual all-round men,Men,SILVER,Medium-High,Minimal
2000,Europe,Ukraine,Gymnastics Artistic,individual all-round men,Men,BRONZE,Medium-High,Critical
2000,Europe,Romania,Gymnastics Artistic,vault women,Women,SILVER,Medium-High,Minimal
2000,Europe,Spain,Gymnastics Artistic,vault men,Men,GOLD,High,Severe
2000,Europe,Poland,Gymnastics Artistic,vault men,Men,BRONZE,High,Minimal
2000,Asia,China,Gymnastics Artistic,balance beam women,Women,GOLD,Medium-High,Minimal
2000,Europe,Romania,Gymnastics Artistic,pommel horse men,Men,GOLD,Medium-High,Minimal
2000,Europe,France,Gymnastics Artistic,pommel horse men,Men,SILVER,High,Severe
2000,Asia,China,Gymnastics Artistic,team competition men,Men,GOLD,Medium-High,Minimal
2000,Europe,Ukraine,Gymnastics Artistic,team competition men,Men,SILVER,Medium-High,Critical
2000,Europe,Romania,Gymnastics Artistic,individual all-round women,Women,GOLD,Medium-High,Minimal
2000,Europe,Romania,Gymnastics Artistic,individual all-round women,Women,SILVER,Medium-High,Minimal
2000,Asia,China,Gymnastics Artistic,individual all-round women,Women,BRONZE,Medium-High,Minimal
2000,North America,Cuba,Wrestling,"Bantamweight, Greco-Roman (≤54 kilograms) Men",Men,SILVER,High,Critical
2000,North America,Cuba,Wrestling,"Light-Heavyweight, Freestyle (≤85 kilograms) Men",Men,SILVER,High,Critical
2000,Europe,North Macedonia,Wrestling,"Light-Heavyweight, Freestyle (≤85 kilograms) Men",Men,BRONZE,High,Minimal
2000,Asia,Uzbekistan,Wrestling,"Super-Heavyweight, Freestyle (≤130 kilograms) Men",Men,SILVER,Medium-High,Moderate
2000,North America,Cuba,Wrestling,"Super-Heavyweight, Freestyle (≤130 kilograms) Men",Men,BRONZE,High,Critical
2000,North America,United States,Wrestling,"Super-Heavyweight, Greco-Roman (≤130 kilograms) Men",Men,GOLD,High,Critical
2000,Europe,Belarus,Wrestling,"Super-Heavyweight, Greco-Roman (≤130 kilograms) Men",Men,BRONZE,Medium-High,Severe
2000,Asia,Turkey,Wrestling,"Light-Heavyweight, Greco-Roman (≤85 kilograms) Men",Men,GOLD,Medium-High,Severe
2000,Europe,Hungary,Wrestling,"Light-Heavyweight, Greco-Roman (≤85 kilograms) Men",Men,SILVER,Medium-High,Moderate
2000,Asia,Georgia,Wrestling,"Light-Heavyweight, Greco-Roman (≤85 kilograms) Men",Men,BRONZE,Medium-High,Moderate
2000,North America,Cuba,Wrestling,"Lightweight, Greco-Roman (≤63 kilograms) Men",Men,SILVER,High,Critical
2000,Asia,Georgia,Wrestling,"Lightweight, Greco-Roman (≤63 kilograms) Men",Men,BRONZE,Medium-High,Moderate
2000,North America,United States,Wrestling,"Middleweight, Freestyle (≤76 kilograms) Men",Men,GOLD,High,Critical
2000,Asia,Turkey,Wrestling,"Middleweight, Freestyle (≤76 kilograms) Men",Men,BRONZE,Medium-High,Severe
2000,Asia,Azerbaijan,Wrestling,"Bantamweight, Freestyle (≤54 kilograms) Men",Men,GOLD,Medium-High,Minimal
2000,North America,United States,Wrestling,"Bantamweight, Freestyle (≤54 kilograms) Men",Men,SILVER,High,Critical
2000,Europe,Greece,Wrestling,"Bantamweight, Freestyle (≤54 kilograms) Men",Men,BRONZE,High,Critical
2000,North America,Canada,Wrestling,"Welterweight, Freestyle (≤69 kilograms) Men",Men,GOLD,High,Moderate
2000,North America,United States,Wrestling,"Welterweight, Freestyle (≤69 kilograms) Men",Men,BRONZE,High,Critical
2000,North America,Cuba,Wrestling,"Welterweight, Greco-Roman (≤69 kilograms) Men",Men,GOLD,High,Critical
2000,Asia,Japan,Wrestling,"Welterweight, Greco-Roman (≤69 kilograms) Men",Men,SILVER,High,Minimal
2000,Europe,Bulgaria,Wrestling,"Featherweight, Greco-Roman (≤58 kilograms) Men",Men,GOLD,Medium-High,Minimal
2000,Asia,China,Wrestling,"Featherweight, Greco-Roman (≤58 kilograms) Men",Men,BRONZE,Medium-High,Minimal
2000,Asia,Kazakhstan,Wrestling,"Heavyweight, Freestyle (>97 kilograms) Men",Men,SILVER,Medium-Low,Moderate
2000,Asia,Georgia,Wrestling,"Heavyweight, Freestyle (>97 kilograms) Men",Men,BRONZE,Medium-High,Moderate
2000,Europe,Bulgaria,Wrestling,"Lightweight, Freestyle (≤63 kilograms) Men",Men,SILVER,Medium-High,Minimal
